GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
3/8/13,21200916,Magic,Pacers,2012,86,0.39,0.895,0.333,16,38,115,0.518,0.783,0.579,33,45,0
3/8/13,21200918,Nets,Wizards,2012,95,0.395,0.576,0.444,14,61,78,0.356,0.647,0.176,18,44,1
3/8/13,21200919,Pistons,Mavericks,2012,99,0.406,0.632,0.3,19,52,102,0.526,0.6,0.5,29,41,0
3/8/13,21200920,Cavaliers,Grizzlies,2012,92,0.458,0.769,0.429,19,33,103,0.523,0.818,0.364,30,37,0
3/8/13,21200917,Celtics,Hawks,2012,107,0.513,0.85,0.5,23,35,102,0.455,0.765,0.333,32,41,1
3/8/13,21200921,Heat,76ers,2012,102,0.532,0.769,0.381,23,39,93,0.481,0.818,0.476,22,33,1
3/8/13,21200922,Bulls,Jazz,2012,89,0.37,0.833,0.235,19,50,88,0.457,0.667,0.2,18,46,1
3/8/13,21200923,Spurs,Trail Blazers,2012,106,0.524,0.8,0.316,22,29,136,0.616,0.81,0.619,27,38,0
3/8/13,21200924,Kings,Suns,2012,121,0.549,0.857,0.481,30,38,112,0.478,0.826,0.304,33,38,1
3/8/13,21200925,Lakers,Raptors,2012,118,0.429,0.722,0.359,23,47,116,0.516,0.75,0.364,32,43,1
3/8/13,21200926,Warriors,Rockets,2012,88,0.379,0.65,0.429,18,51,94,0.365,0.735,0.429,21,45,0
3/7/13,21200913,Knicks,Thunder,2012,94,0.407,1,0.323,10,38,95,0.443,0.862,0.381,16,42,0
3/7/13,21200914,Nuggets,Clippers,2012,107,0.558,0.833,0.478,33,38,92,0.424,0.813,0.318,21,36,1
3/6/13,21200899,Hornets,Nets,2012,78,0.381,0.667,0.222,21,29,99,0.507,0.818,0.481,23,49,0
3/6/13,21200900,Cavaliers,Jazz,2012,104,0.411,0.793,0.438,23,49,101,0.437,0.842,0.474,26,38,1
3/6/13,21200901,Pacers,Celtics,2012,81,0.364,0.786,0.222,12,50,83,0.41,0.889,0.412,18,47,0
3/6/13,21200902,Hawks,76ers,2012,107,0.538,0.588,0.458,28,38,96,0.43,0.762,0.353,30,48,1
3/6/13,21200903,Heat,Magic,2012,97,0.432,0.871,0.214,20,33,96,0.449,0.833,0.214,26,45,1
3/6/13,21200904,Pistons,Knicks,2012,77,0.432,0.6,0.35,23,36,87,0.413,0.8,0.371,23,48,0
3/6/13,21200905,Grizzlies,Trail Blazers,2012,91,0.437,0.611,0.333,20,52,85,0.408,0.607,0.3,19,38,1
3/6/13,21200906,Pelicans,Lakers,2012,102,0.432,0.85,0.375,24,52,108,0.487,0.724,0.393,26,36,0
3/6/13,21200907,Timberwolves,Wizards,2012,87,0.408,0.677,0.286,16,34,82,0.446,0.818,0.316,17,44,1
3/6/13,21200908,Mavericks,Rockets,2012,112,0.542,0.786,0.423,35,33,108,0.449,0.788,0.375,22,40,1
3/6/13,21200909,Spurs,Bulls,2012,101,0.541,0.722,0.571,22,47,83,0.367,1,0.45,23,41,1
3/6/13,21200910,Suns,Raptors,2012,71,0.378,0.533,0.304,21,40,98,0.481,0.867,0.458,24,40,0
3/6/13,21200911,Clippers,Bucks,2012,117,0.54,0.786,0.414,33,42,101,0.481,0.8,0.448,29,34,1
3/6/13,21200912,Warriors,Kings,2012,87,0.36,0.862,0.348,19,46,83,0.398,0.75,0.333,28,40,1
3/5/13,21200896,76ers,Celtics,2012,101,0.41,0.778,0.238,24,45,109,0.506,0.875,0.579,34,49,0
3/5/13,21200897,Thunder,Lakers,2012,122,0.479,0.917,0.348,20,42,105,0.403,0.775,0.414,11,46,1
3/5/13,21200898,Kings,Nuggets,2012,113,0.459,0.821,0.387,23,43,120,0.541,0.625,0.5,30,40,0
3/4/13,21200889,Cavaliers,Knicks,2012,97,0.507,0.708,0.3,25,31,102,0.462,0.857,0.4,23,40,0
3/4/13,21200890,Bucks,Jazz,2012,109,0.474,0.692,0.417,29,42,108,0.404,0.774,0.308,18,59,1
3/4/13,21200891,Pelicans,Magic,2012,102,0.463,0.769,0.381,21,40,105,0.494,0.75,0.333,26,40,0
3/4/13,21200892,Timberwolves,Heat,2012,81,0.375,0.667,0.25,23,39,97,0.514,0.842,0.238,22,48,0
3/4/13,21200893,Nuggets,Hawks,2012,104,0.535,0.778,0.333,30,48,88,0.404,0.818,0.292,20,35,1
3/4/13,21200894,Trail Blazers,Hornets,2012,122,0.598,0.706,0.5,29,41,105,0.464,0.778,0.1,21,44,1
3/4/13,21200895,Warriors,Raptors,2012,125,0.573,0.821,0.471,33,38,118,0.436,0.771,0.346,16,47,1
3/3/13,21200880,Knicks,Heat,2012,93,0.432,0.808,0.276,18,40,99,0.464,0.684,0.4,20,41,0
3/3/13,21200881,Clippers,Thunder,2012,104,0.463,0.864,0.375,22,41,108,0.475,0.735,0.333,23,38,0
3/3/13,21200882,Wizards,76ers,2012,90,0.425,0.762,0.4,23,50,87,0.388,0.75,0.316,20,42,1
3/3/13,21200883,Magic,Grizzlies,2012,82,0.397,0.846,0.133,19,37,108,0.53,0.6,0.458,31,42,0
3/3/13,21200884,Kings,Hornets,2012,119,0.467,0.815,0.394,26,60,83,0.364,0.778,0.261,20,31,1
3/3/13,21200885,Rockets,Mavericks,2012,136,0.575,0.75,0.412,30,45,103,0.475,0.625,0.444,19,32,1
3/3/13,21200886,Spurs,Pistons,2012,114,0.506,0.75,0.45,35,49,75,0.326,0.722,0.316,17,46,1
3/3/13,21200887,Pacers,Bulls,2012,97,0.465,0.758,0.462,19,42,92,0.432,0.778,0.421,25,34,1
3/3/13,21200888,Lakers,Hawks,2012,99,0.487,0.722,0.476,21,43,98,0.5,0.533,0.364,34,36,1
3/2/13,21200876,76ers,Warriors,2012,104,0.518,0.444,0.667,29,48,97,0.419,0.789,0.385,22,35,1
3/2/13,21200877,Bulls,Nets,2012,96,0.521,1,0.4,25,34,85,0.444,0.696,0.333,19,34,1
3/2/13,21200878,Bucks,Raptors,2012,122,0.5,0.833,0.357,32,48,114,0.46,0.778,0.364,28,42,1
3/2/13,21200879,Trail Blazers,Timberwolves,2012,109,0.489,0.636,0.35,32,55,94,0.391,0.694,0.083,19,47,1
3/1/13,21200864,Raptors,Pacers,2012,81,0.403,0.8,0.273,12,30,93,0.486,0.818,0.35,20,43,0
3/1/13,21200865,Wizards,Knicks,2012,88,0.419,0.655,0.438,19,44,96,0.432,0.857,0.286,18,41,0
3/1/13,21200866,Magic,Rockets,2012,110,0.564,0.813,0.409,30,31,118,0.545,0.679,0.469,28,34,0
3/1/13,21200867,Celtics,Warriors,2012,94,0.48,0.679,0.2,24,44,86,0.34,0.773,0.217,17,54,1
3/1/13,21200869,Cavaliers,Clippers,2012,89,0.446,0.643,0.313,18,32,105,0.518,0.6,0.28,26,39,0
3/1/13,21200868,Heat,Grizzlies,2012,98,0.466,0.741,0.526,26,35,91,0.429,0.778,0.308,23,38,1
3/1/13,21200870,Nets,Mavericks,2012,90,0.462,0.786,0.304,18,44,98,0.5,0.786,0.429,18,31,0
3/1/13,21200871,Pelicans,Pistons,2012,100,0.432,0.742,0.35,17,47,95,0.5,0.625,0.368,26,40,1
3/1/13,21200872,Spurs,Kings,2012,130,0.607,0.826,0.45,41,43,102,0.459,0.895,0.333,20,28,1
3/1/13,21200873,Jazz,Hornets,2012,98,0.487,0.739,0.313,23,62,68,0.346,0.583,0.278,16,24,1
3/1/13,21200874,Suns,Hawks,2012,92,0.444,0.833,0.455,16,38,87,0.425,0.773,0.348,21,43,1
3/1/13,21200875,Nuggets,Thunder,2012,105,0.453,0.706,0.333,26,43,103,0.434,0.706,0.35,19,50,1
2/28/13,21200861,Pacers,Clippers,2012,91,0.427,0.72,0.36,18,40,99,0.488,0.81,0.174,18,36,0
2/28/13,21200862,Bulls,76ers,2012,93,0.386,0.788,0.214,19,53,82,0.388,0.571,0.364,16,47,1
2/28/13,21200863,Lakers,Timberwolves,2012,116,0.53,0.571,0.5,30,49,94,0.457,0.867,0.333,26,35,1
2/27/13,21200851,Magic,Kings,2012,101,0.446,0.84,0.316,25,38,125,0.548,0.793,0.455,31,40,0
2/27/13,21200852,Cavaliers,Raptors,2012,103,0.415,0.938,0.385,26,40,92,0.449,0.8,0.1,25,38,1
2/27/13,21200854,Wizards,Pistons,2012,95,0.476,0.7,0.421,27,39,96,0.542,0.563,0.6,35,36,0
2/27/13,21200853,Knicks,Warriors,2012,109,0.414,0.788,0.324,19,46,105,0.5,0.857,0.556,14,38,1
2/27/13,21200855,Grizzlies,Mavericks,2012,90,0.372,0.794,0.357,21,46,84,0.434,0.789,0.25,20,35,1
2/27/13,21200856,Rockets,Bucks,2012,107,0.472,0.64,0.304,26,47,110,0.483,0.75,0.375,27,43,0
2/27/13,21200857,Thunder,Pelicans,2012,119,0.553,0.964,0.444,27,48,74,0.351,0.778,0.286,17,25,1
2/27/13,21200858,Spurs,Suns,2012,101,0.432,0.714,0.353,24,44,105,0.463,0.667,0.25,26,49,0
2/27/13,21200859,Jazz,Hawks,2012,91,0.446,0.565,0.267,17,47,102,0.487,0.808,0.294,23,38,0
2/27/13,21200860,Trail Blazers,Nuggets,2012,109,0.447,0.852,0.4,26,39,111,0.517,0.581,0.214,29,42,0
2/26/13,21200843,76ers,Magic,2012,84,0.395,0.722,0.333,26,37,98,0.539,0.688,0.385,33,45,0
2/26/13,21200844,Pacers,Warriors,2012,108,0.488,0.741,0.286,22,42,97,0.434,0.792,0.571,16,46,1
2/26/13,21200845,Heat,Kings,2012,141,0.554,0.792,0.435,35,41,129,0.516,0.731,0.519,33,40,1
2/26/13,21200846,Bulls,Cavaliers,2012,98,0.5,0.733,0.429,33,34,101,0.494,0.842,0.294,18,39,0
2/26/13,21200847,Pelicans,Nets,2012,97,0.46,0.8,0.357,22,38,101,0.487,0.833,0.6,28,41,0
2/26/13,21200848,Mavericks,Bucks,2012,90,0.424,0.81,0.059,20,56,95,0.415,0.769,0.389,22,39,0
2/26/13,21200849,Suns,Timberwolves,2012,84,0.407,0.357,0.385,23,56,83,0.344,0.64,0.263,21,52,1
2/26/13,21200850,Clippers,Hornets,2012,106,0.539,0.462,0.545,34,43,84,0.407,0.857,0.375,17,37,1
2/25/13,21200839,Raptors,Wizards,2012,84,0.367,0.778,0.263,13,39,90,0.42,0.882,0.583,17,49,0
2/25/13,21200840,Pistons,Hawks,2012,103,0.488,0.818,0.214,25,41,114,0.506,0.833,0.424,31,37,0
2/25/13,21200841,Nuggets,Lakers,2012,119,0.557,0.593,0.278,30,44,108,0.551,0.452,0.421,21,36,1
2/25/13,21200842,Jazz,Celtics,2012,107,0.443,0.875,0.471,23,44,110,0.477,0.9,0.37,19,37,0
2/24/13,21200830,Mavericks,Lakers,2012,99,0.448,0.684,0.444,19,44,103,0.472,0.71,0.52,17,45,0
2/24/13,21200832,Timberwolves,Warriors,2012,99,0.435,0.774,0.091,23,41,100,0.457,0.826,0.412,18,48,0
2/24/13,21200833,Heat,Cavaliers,2012,109,0.52,0.792,0.632,23,34,105,0.5,0.792,0.4,18,35,1
2/24/13,21200834,Pelicans,Kings,2012,110,0.506,0.933,0.375,31,46,95,0.422,1,0.632,20,38,1
2/24/13,21200831,Nets,Grizzlies,2012,72,0.377,0.385,0.429,18,44,76,0.451,0.833,0.286,16,35,0
2/24/13,21200835,Knicks,76ers,2012,99,0.427,0.771,0.242,17,48,93,0.424,0.85,0.308,18,44,1
2/24/13,21200836,Suns,Spurs,2012,87,0.37,0.727,0.333,24,47,97,0.444,0.8,0.294,22,36,0
2/24/13,21200837,Trail Blazers,Celtics,2012,92,0.443,0.789,0.333,21,47,86,0.424,0.8,0.154,16,36,1
2/24/13,21200838,Thunder,Bulls,2012,102,0.456,0.889,0.353,17,52,72,0.291,0.75,0.222,14,44,1
2/23/13,21200823,Wizards,Rockets,2012,105,0.513,0.842,0.438,31,37,103,0.452,0.571,0.413,24,39,1
2/23/13,21200824,Hornets,Nuggets,2012,99,0.451,0.767,0.182,22,37,113,0.53,0.818,0.368,30,40,0
2/23/13,21200825,Magic,Cavaliers,2012,94,0.481,0.636,0.286,22,36,118,0.494,0.821,0.429,28,47,0
2/23/13,21200826,76ers,Heat,2012,90,0.449,0.9,0.393,25,32,114,0.584,0.833,0.429,27,37,0
2/23/13,21200827,Pistons,Pacers,2012,72,0.338,0.75,0.143,14,39,90,0.453,0.737,0.364,21,48,0
2/23/13,21200828,Bucks,Hawks,2012,102,0.461,0.8,0.333,28,58,103,0.429,0.786,0.5,27,41,0
2/23/13,21200829,Clippers,Jazz,2012,107,0.513,0.792,0.4,22,46,94,0.417,0.821,0.067,25,39,1
2/22/13,21200811,Raptors,Knicks,2012,100,0.438,0.821,0.389,18,31,98,0.467,0.783,0.357,19,42,1
2/22/13,21200812,Wizards,Nuggets,2012,119,0.477,0.727,0.458,27,49,113,0.481,0.838,0.182,27,36,1
2/22/13,21200813,Hornets,Bulls,2012,75,0.333,0.6,0.25,13,45,105,0.506,0.8,0.357,37,46,0
2/22/13,21200814,Pacers,Pistons,2012,114,0.562,0.667,0.714,29,47,82,0.354,0.568,0.158,15,41,1
2/22/13,21200815,Nets,Rockets,2012,96,0.44,0.545,0.333,24,41,106,0.532,0.667,0.533,25,37,0
2/22/13,21200816,Hawks,Kings,2012,122,0.533,0.632,0.444,33,45,108,0.432,0.8,0.545,24,46,1
2/22/13,21200817,Grizzlies,Magic,2012,88,0.447,0.586,0.188,24,52,82,0.417,0.778,0.333,19,42,1
2/22/13,21200818,Pelicans,Mavericks,2012,100,0.407,0.875,0.294,25,45,104,0.476,0.842,0.4,26,44,0
2/22/13,21200819,Thunder,Timberwolves,2012,127,0.578,1,0.643,28,41,111,0.482,0.793,0.353,26,32,1
2/22/13,21200820,Suns,Celtics,2012,88,0.417,0.609,0.211,26,40,113,0.557,0.652,0.455,19,45,0
2/22/13,21200821,Lakers,Trail Blazers,2012,111,0.471,0.735,0.333,18,47,107,0.489,0.583,0.4,25,42,1
2/22/13,21200822,Warriors,Spurs,2012,107,0.415,0.8,0.238,25,57,101,0.389,0.719,0.182,17,50,1
2/21/13,21200809,Bulls,Heat,2012,67,0.373,0.818,0.2,20,39,86,0.507,0.643,0.231,20,36,0
2/21/13,21200810,Clippers,Spurs,2012,90,0.421,0.84,0.313,21,33,116,0.589,0.786,0.471,30,34,0
2/20/13,21200798,Raptors,Grizzlies,2012,82,0.366,0.846,0.444,14,42,88,0.363,0.706,0.462,20,49,0
2/20/13,21200799,Hornets,Pistons,2012,99,0.404,0.762,0.44,25,46,105,0.494,0.739,0.471,26,42,0
2/20/13,21200801,Pacers,Knicks,2012,125,0.532,0.769,0.458,28,54,91,0.337,0.778,0.179,17,39,1
2/20/13,21200800,Cavaliers,Pelicans,2012,105,0.494,0.706,0.357,20,34,100,0.487,0.864,0.467,16,39,1
2/20/13,21200802,Hawks,Heat,2012,90,0.5,0.688,0.269,28,42,103,0.474,0.76,0.435,23,33,0
2/20/13,21200803,Bucks,Nets,2012,94,0.467,0.581,0.429,22,48,97,0.4,0.769,0.346,23,43,0
2/20/13,21200804,Rockets,Thunder,2012,122,0.478,0.826,0.455,26,42,119,0.483,0.889,0.393,25,48,1
2/20/13,21200805,Timberwolves,76ers,2012,94,0.4,0.75,0.385,21,51,87,0.383,0.656,0.308,18,39,1
2/20/13,21200806,Mavericks,Magic,2012,111,0.477,0.889,0.379,32,44,96,0.459,0.591,0.313,24,43,1
2/20/13,21200807,Lakers,Celtics,2012,113,0.506,0.71,0.318,24,49,99,0.476,0.6,0.45,24,34,1
2/20/13,21200808,Warriors,Suns,2012,108,0.483,0.824,0.5,29,44,98,0.476,0.643,0.529,28,41,1
2/19/13,21200789,Wizards,Raptors,2012,88,0.385,0.815,0.4,20,44,96,0.449,0.9,0.4,20,42,0
2/19/13,21200790,Magic,Hornets,2012,92,0.416,0.824,0.16,26,46,105,0.469,0.741,0.375,18,45,0
2/19/13,21200791,Nets,Bucks,2012,113,0.473,0.739,0.526,25,49,111,0.479,0.667,0.35,23,43,1
2/19/13,21200792,Pistons,Grizzlies,2012,91,0.463,0.6,0.45,28,29,105,0.563,0.6,0.333,29,44,0
2/19/13,21200793,Pelicans,Bulls,2012,87,0.417,0.65,0.235,23,39,96,0.464,0.765,0.385,30,47,0
2/19/13,21200794,Nuggets,Celtics,2012,97,0.429,0.667,0.35,21,45,90,0.443,0.813,0.35,22,39,1
2/19/13,21200795,Jazz,Warriors,2012,115,0.5,0.818,0.476,23,35,101,0.47,0.75,0.294,17,42,1
2/19/13,21200796,Kings,Spurs,2012,102,0.378,0.862,0.36,21,42,108,0.467,0.8,0.333,25,46,0
2/19/13,21200797,Trail Blazers,Suns,2012,98,0.413,0.813,0.3,18,37,102,0.5,0.85,0.231,30,51,0
2/14/13,21200787,Thunder,Heat,2012,100,0.438,0.971,0.231,16,35,110,0.466,0.773,0.379,23,46,0
2/14/13,21200788,Lakers,Clippers,2012,101,0.507,0.704,0.3,30,37,125,0.517,0.773,0.533,25,47,0
2/13/13,21200775,Magic,Hawks,2012,76,0.415,0.556,0.214,18,41,108,0.446,0.696,0.294,32,54,0
2/13/13,21200776,Cavaliers,Spurs,2012,95,0.412,0.867,0.182,24,48,96,0.452,0.833,0.263,25,44,0
2/13/13,21200777,Pacers,Hornets,2012,101,0.432,0.684,0.316,24,53,77,0.317,0.714,0.313,14,45,1
2/13/13,21200778,Celtics,Bulls,2012,71,0.368,0.833,0.333,18,39,69,0.365,0.706,0.176,15,49,1
2/13/13,21200779,Nets,Nuggets,2012,119,0.547,0.7,0.593,29,37,108,0.532,0.545,0.706,25,29,1
2/13/13,21200780,Knicks,Raptors,2012,88,0.354,0.719,0.36,12,52,92,0.425,0.875,0.429,12,35,0
2/13/13,21200781,Pistons,Wizards,2012,96,0.443,0.68,0.5,19,48,85,0.486,0.636,0.273,22,32,1
2/13/13,21200782,Bucks,76ers,2012,94,0.42,0.762,0.222,21,41,92,0.447,0.833,0.308,18,41,1
2/13/13,21200783,Pelicans,Trail Blazers,2012,99,0.471,0.667,0.417,26,52,63,0.324,1,0.118,19,35,1
2/13/13,21200784,Timberwolves,Jazz,2012,93,0.341,0.789,0.227,18,49,97,0.437,0.76,0.182,20,53,0
2/13/13,21200785,Mavericks,Kings,2012,123,0.467,0.923,0.382,27,51,100,0.413,0.833,0.25,17,44,1
2/13/13,21200786,Clippers,Rockets,2012,106,0.493,0.731,0.406,28,37,96,0.439,0.864,0.208,18,41,1
2/12/13,21200769,Raptors,Nuggets,2012,109,0.47,0.913,0.476,23,38,108,0.518,0.7,0.375,24,45,1
2/12/13,21200770,Heat,Trail Blazers,2012,117,0.581,0.852,0.421,22,32,104,0.534,0.9,0.333,15,25,1
2/12/13,21200771,Grizzlies,Kings,2012,108,0.547,0.833,0.462,21,39,101,0.465,0.708,0.25,20,36,1
2/12/13,21200772,Jazz,Thunder,2012,109,0.483,0.818,0.368,25,38,94,0.559,0.565,0.333,15,26,1
2/12/13,21200773,Lakers,Suns,2012,91,0.434,0.667,0.333,23,48,85,0.412,0.706,0.231,27,48,1
2/12/13,21200774,Warriors,Rockets,2012,107,0.452,0.742,0.4,25,46,116,0.473,0.8,0.294,32,48,0
2/11/13,21200761,76ers,Clippers,2012,90,0.417,0.688,0.5,27,37,107,0.587,0.5,0.421,29,43,0
2/11/13,21200762,Hornets,Celtics,2012,94,0.429,0.667,0.444,22,47,91,0.416,0.808,0.429,26,44,1
2/11/13,21200763,Cavaliers,Timberwolves,2012,92,0.506,0.636,0.278,24,31,100,0.52,0.824,0.571,25,36,0
2/11/13,21200764,Pacers,Nets,2012,84,0.344,0.722,0.227,16,53,89,0.388,0.719,0.333,9,52,0
2/11/13,21200765,Pistons,Pelicans,2012,86,0.358,0.697,0.263,21,41,105,0.494,0.929,0.476,26,49,0
2/11/13,21200766,Bulls,Spurs,2012,89,0.474,0.65,0.167,18,49,103,0.52,0.85,0.5,21,26,0
2/11/13,21200767,Bucks,Wizards,2012,90,0.379,0.591,0.217,23,43,102,0.568,0.824,0.333,29,47,0
2/11/13,21200768,Mavericks,Hawks,2012,101,0.427,0.8,0.429,25,37,105,0.519,0.696,0.346,26,48,0
2/10/13,21200752,Knicks,Clippers,2012,88,0.446,0.833,0.304,11,35,102,0.513,0.625,0.357,21,43,0
2/10/13,21200753,Heat,Lakers,2012,107,0.55,0.929,0.375,19,38,97,0.5,0.769,0.583,16,29,1
2/10/13,21200754,Celtics,Nuggets,2012,118,0.398,0.792,0.433,34,51,114,0.425,0.588,0.308,25,65,1
2/10/13,21200755,Raptors,Pelicans,2012,102,0.513,0.778,0.5,24,39,89,0.493,0.64,0.385,16,33,1
2/10/13,21200756,Magic,Trail Blazers,2012,110,0.505,0.611,0.333,34,50,104,0.506,0.833,0.37,31,38,1
2/10/13,21200757,Grizzlies,Timberwolves,2012,105,0.519,0.773,0.462,30,36,88,0.493,0.64,0.25,24,33,1
2/10/13,21200758,Nets,Spurs,2012,86,0.472,0.706,0.316,12,39,111,0.589,0.65,0.632,22,28,0
2/10/13,21200759,Suns,Thunder,2012,69,0.33,1,0.286,18,53,97,0.447,0.741,0.529,23,40,0
2/10/13,21200760,Kings,Rockets,2012,117,0.46,0.963,0.55,22,46,111,0.494,0.765,0.303,29,43,1
2/9/13,21200747,Cavaliers,Nuggets,2012,103,0.44,0.769,0.45,24,38,111,0.5,0.735,0.353,23,46,0
2/9/13,21200748,76ers,Hornets,2012,87,0.419,0.7,0.125,24,60,76,0.307,0.87,0.125,20,40,1
2/9/13,21200749,Bucks,Pistons,2012,100,0.395,0.893,0.412,19,42,105,0.494,0.789,0.471,25,46,0
2/9/13,21200750,Mavericks,Warriors,2012,116,0.494,0.763,0.55,25,44,91,0.382,0.708,0.375,12,52,1
2/9/13,21200751,Kings,Jazz,2012,120,0.518,0.686,0.421,27,44,109,0.488,0.962,0.267,23,39,1
2/8/13,21200735,Wizards,Nets,2012,89,0.45,0.909,0.438,19,45,74,0.329,0.594,0.278,17,47,1
2/8/13,21200736,Hornets,Lakers,2012,93,0.427,0.684,0.286,30,46,100,0.45,0.8,0.308,23,46,0
2/8/13,21200737,Pacers,Raptors,2012,98,0.449,0.679,0.409,23,42,100,0.438,0.737,0.222,19,46,0
2/8/13,21200738,Hawks,Pelicans,2012,100,0.473,0.739,0.542,30,33,111,0.523,0.667,0.563,24,44,0
2/8/13,21200739,Pistons,Spurs,2012,119,0.517,0.85,0.455,26,49,109,0.457,0.833,0.417,20,33,1
2/8/13,21200740,Cavaliers,Magic,2012,119,0.488,0.829,0.5,23,32,108,0.523,0.769,0.381,30,39,1
2/8/13,21200741,Heat,Clippers,2012,111,0.529,0.75,0.556,22,36,89,0.442,0.737,0.438,23,35,1
2/8/13,21200742,Grizzlies,Warriors,2012,99,0.456,0.826,0.4,26,43,93,0.486,0.75,0.353,18,34,1
2/8/13,21200743,Rockets,Trail Blazers,2012,118,0.595,0.75,0.462,27,39,103,0.455,0.75,0.308,21,40,1
2/8/13,21200744,Thunder,Suns,2012,127,0.575,0.722,0.667,29,40,96,0.47,0.733,0.389,18,39,1
2/8/13,21200745,Timberwolves,Knicks,2012,94,0.463,0.704,0.077,19,41,100,0.469,0.8,0.308,19,42,0
2/8/13,21200746,Jazz,Bulls,2012,89,0.474,0.647,0.25,21,37,93,0.456,0.889,0.417,25,41,0
2/7/13,21200733,Celtics,Lakers,2012,116,0.529,0.76,0.455,25,48,95,0.414,0.6,0.217,16,43,1
2/7/13,21200734,Nuggets,Bulls,2012,128,0.581,0.826,0.474,29,46,96,0.418,0.714,0.37,26,34,1
2/6/13,21200720,Raptors,Celtics,2012,95,0.415,0.885,0.222,18,43,99,0.479,0.833,0.211,21,41,0
2/6/13,21200721,76ers,Pacers,2012,69,0.348,0.714,0.25,20,51,88,0.395,0.76,0.294,20,54,0
2/6/13,21200722,Wizards,Knicks,2012,106,0.532,0.786,0.55,23,38,96,0.405,0.826,0.321,14,41,1
2/6/13,21200723,Magic,Clippers,2012,76,0.345,0.714,0.3,16,50,86,0.402,0.636,0.333,17,48,0
2/6/13,21200724,Cavaliers,Hornets,2012,122,0.565,0.692,0.375,33,45,95,0.468,0.6,0.4,21,37,1
2/6/13,21200725,Hawks,Grizzlies,2012,103,0.514,0.739,0.417,28,46,92,0.452,0.688,0.417,28,38,1
2/6/13,21200726,Heat,Rockets,2012,114,0.488,0.857,0.435,23,38,108,0.488,0.84,0.36,19,39,1
2/6/13,21200727,Pistons,Nets,2012,90,0.434,0.714,0.176,28,41,93,0.415,0.76,0.375,22,46,0
2/6/13,21200728,Pelicans,Suns,2012,93,0.52,0.647,0.286,24,33,84,0.449,0.867,0.067,19,40,1
2/6/13,21200729,Thunder,Warriors,2012,119,0.505,0.75,0.348,29,50,98,0.409,0.75,0.5,25,49,1
2/6/13,21200730,Mavericks,Trail Blazers,2012,105,0.477,0.684,0.5,22,46,99,0.429,0.895,0.333,20,42,1
2/6/13,21200731,Timberwolves,Spurs,2012,94,0.407,0.87,0.444,16,49,104,0.457,0.952,0.4,24,41,0
2/6/13,21200732,Jazz,Bucks,2012,100,0.481,0.654,0.5,23,50,86,0.354,0.759,0.316,15,37,1
2/5/13,21200715,Pacers,Hawks,2012,114,0.48,0.775,0.44,28,37,103,0.444,0.821,0.381,26,39,1
2/5/13,21200716,Nets,Lakers,2012,83,0.348,0.789,0.261,16,52,92,0.451,0.833,0.231,20,40,0
2/5/13,21200717,Grizzlies,Suns,2012,90,0.439,0.882,0.333,15,34,96,0.507,0.818,0.4,19,40,0
2/5/13,21200718,Rockets,Warriors,2012,140,0.505,0.714,0.575,35,48,109,0.477,0.8,0.2,21,40,1
2/5/13,21200719,Nuggets,Bucks,2012,112,0.44,0.73,0.313,26,53,104,0.48,0.455,0.188,27,44,1
2/4/13,21200413,Pacers,Bulls,2012,111,0.527,0.794,0.429,23,47,101,0.443,0.864,0.25,18,35,1
2/4/13,21200708,76ers,Magic,2012,78,0.456,0.6,0.15,26,46,61,0.338,0.75,0.083,20,46,1
2/4/13,21200709,Wizards,Clippers,2012,98,0.44,0.63,0.583,27,44,90,0.468,0.8,0.235,21,44,1
2/4/13,21200710,Knicks,Pistons,2012,99,0.456,0.813,0.412,22,46,85,0.422,0.5,0.231,15,43,1
2/4/13,21200711,Heat,Hornets,2012,99,0.506,0.667,0.083,23,39,94,0.425,0.9,0.32,13,40,1
2/4/13,21200712,Thunder,Mavericks,2012,112,0.471,0.741,0.4,25,48,91,0.414,0.8,0.188,21,40,1
2/4/13,21200713,Timberwolves,Trail Blazers,2012,98,0.471,0.789,0.231,23,29,100,0.586,0.688,0.389,23,39,0
2/4/13,21200714,Jazz,Kings,2012,98,0.528,0.833,0.583,25,41,91,0.402,0.72,0.15,13,39,1
2/3/13,21200705,Celtics,Clippers,2012,106,0.5,0.852,0.611,23,29,104,0.506,0.714,0.429,27,41,1
2/3/13,21200706,Pistons,Lakers,2012,97,0.446,0.667,0.357,26,47,98,0.47,0.636,0.3,24,41,0
2/3/13,21200707,Raptors,Heat,2012,85,0.373,0.781,0.222,15,38,100,0.533,0.739,0.25,19,34,0
2/2/13,21200696,Hawks,Bulls,2012,76,0.392,0.533,0.316,17,45,93,0.409,0.692,0.4,26,53,0
2/2/13,21200697,Knicks,Kings,2012,120,0.547,0.538,0.442,34,52,81,0.421,0.733,0.286,14,30,1
2/2/13,21200698,Cavaliers,Thunder,2012,115,0.478,0.87,0.5,27,44,110,0.494,0.808,0.333,19,47,1
2/2/13,21200699,Rockets,Hornets,2012,109,0.512,0.783,0.35,27,50,95,0.418,0.875,0.421,18,35,1
